Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000018136,Mon Mar 13 16:53:48 CDT 2017,Accident - Minor,Blue Form Issue,"Fischer, Vincent",4015 S IH 35
170000018137,Mon Mar 13 16:55:52 CDT 2017,Attempt to Locate,No Report,,198 NB
170000018139,Mon Mar 13 17:12:10 CDT 2017,Trespassing/Unwanted,Warning,"Cope, John",1105 N IH 35
170000018141,Mon Mar 13 17:14:00 CDT 2017,Accident - Minor,No Report,"Moreno, Jonathan",115 Wonder World Dr
170000018142,Mon Mar 13 17:21:19 CDT 2017,Attempt to Locate,No Report,,206 SB
170000018143,Mon Mar 13 17:27:26 CDT 2017,Close Patrol,No Report,,Schulle Dr/E Holland St
170000018144,Mon Mar 13 17:32:06 CDT 2017,Disturbance - Phys/Fight,No Report,"Cope, John",641 E Hopkins St
170000018146,Mon Mar 13 17:37:32 CDT 2017,Suspicious Person,No Contact,"Moreno, Jonathan",Burleson St/Browne Ter
170000018147,Mon Mar 13 17:43:12 CDT 2017,Assault,Report,"Duckworth, Daniel",2300 S IH 35
170000018149,Mon Mar 13 18:36:13 CDT 2017,Burglary - Vehicle,No Report,"Moreno, Jonathan",1404 Highland Dr
170000018150,Mon Mar 13 18:40:27 CDT 2017,Suspicious Circumstances,No Report,"Cope, John",1625 Hunter Rd
170000018152,Mon Mar 13 18:55:09 CDT 2017,Theft,Refer To COPR,"Stephens, Paul",4015 S IH 35
170000018153,Mon Mar 13 19:05:53 CDT 2017,Suspicious Circumstances,No Report,"Moreno, Jonathan",2805 Hunter Rd
170000018158,Mon Mar 13 19:27:14 CDT 2017,Theft,Refer To COPR,"Stephens, Paul",3939 S IH 35
170000018160,Mon Mar 13 19:47:18 CDT 2017,Assist Outside Agency,No Report,"Saavedra, Tim",W Access Rd/Yarrington Rd
170000018163,Mon Mar 13 20:06:15 CDT 2017,Attempt to Locate,No Report,,Hwy 80/Hwy 21
170000018165,Mon Mar 13 20:18:33 CDT 2017,Welfare Concern,No Contact,"McGee, Miranda",204 Sb35 IH
170000018174,Mon Mar 13 20:52:03 CDT 2017,Information,No Report,,2300 S IH 35
170000018188,Mon Mar 13 22:19:14 CDT 2017,Disturbance - Phys/Fight,No Report,"McGee, Miranda",934 N IH 35
170000018194,Mon Mar 13 22:45:11 CDT 2017,Suspicious Vehicle,No Report,"Allen, Ashley",624 E Hopkins St
170000018195,Mon Mar 13 22:46:18 CDT 2017,Suspicious Vehicle,No Report,"Fischer, Vincent",Tanger
170000018196,Mon Mar 13 22:46:45 CDT 2017,Public Intoxication,No Report,"Allen, Ashley",641 E Hopkins St
170000018198,Mon Mar 13 22:50:52 CDT 2017,Trespassing/Unwanted,No Report,"Moreno, Jonathan",1210 S IH 35
170000018202,Mon Mar 13 23:02:14 CDT 2017,Suspicious Vehicle,No Report,"Contreras, Ysidro",205 S C M Allen Pkwy
170000018204,Mon Mar 13 23:04:00 CDT 2017,Welfare Concern,No Report,"Cyrus, Lance",325 E Hopkins St
170000018212,Mon Mar 13 23:29:54 CDT 2017,Suspicious Vehicle,No Report,"Contreras, Ysidro",627 E Hopkins St
170000018214,Mon Mar 13 23:43:12 CDT 2017,Flagged Down,No Report,"Salinas, Hollie",1004 Hwy 123
170000018218,Mon Mar 13 23:53:05 CDT 2017,Suspicious Circumstances,No Report,"Pierce, Basil",755 River Rd
170000018221,Tue Mar 14 00:07:46 CDT 2017,Disturbance - Noise,Unfounded,"Moreno, Jonathan",Hazelton St/S Loop St
170000018223,Tue Mar 14 00:17:39 CDT 2017,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1304 Hwy 123
170000018228,Tue Mar 14 00:39:29 CDT 2017,Disturbance - Phys/Fight,Report,"Moreno, Jonathan",805 Bracewood Cir
170000018232,Tue Mar 14 01:12:09 CDT 2017,Disturbance - Noise,Cancelled,"Moreno, Jonathan",401 N Fredericksburg St
170000018233,Tue Mar 14 01:32:27 CDT 2017,Assist EMS,No Report,"Tureaud, Benjamin",123 Fence Line Dr
170000018234,Tue Mar 14 01:41:54 CDT 2017,Suspicious Vehicle,No Report,"McGee, Miranda",415 Parker Dr
170000018236,Tue Mar 14 01:51:23 CDT 2017,Suspicious Vehicle,No Report,"Moreno, Jonathan",812 Hazelton St
170000018241,Tue Mar 14 02:14:11 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",3209 N IH 35
170000018243,Tue Mar 14 02:18:56 CDT 2017,Suspicious Vehicle,No Report,"Salinas, Hollie",624 E Hopkins St
170000018244,Tue Mar 14 02:25:02 CDT 2017,Suspicious Person,No Report,"Salinas, Hollie",701 E Hopkins St
170000018245,Tue Mar 14 02:54:12 CDT 2017,Public Assist,No Report,"Allen, Ashley",2300 S IH 35
170000018249,Tue Mar 14 03:04:36 CDT 2017,Barking Dog,No Report,"Contreras, Ysidro",100blk Riviera St
170000018250,Tue Mar 14 03:10:28 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",930 N IH 35
170000018251,Tue Mar 14 03:17:49 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",930 N IH 35
170000018252,Tue Mar 14 03:19:12 CDT 2017,Attempt to Locate,No Report,"Tureaud, Benjamin",210 SB
170000018253,Tue Mar 14 03:21:39 CDT 2017,Flagged Down,No Report,"McGee, Miranda",209 N IH 35
170000018254,Tue Mar 14 03:25:14 CDT 2017,Welfare Concern,Cancelled,"Tureaud, Benjamin",1015 Hwy 80
170000018256,Tue Mar 14 03:43:39 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",1019 Hwy 80
170000018258,Tue Mar 14 03:49:18 CDT 2017,Suspicious Circumstances,No Report,"Tureaud, Benjamin",1610 N IH 35
170000018259,Tue Mar 14 03:59:44 CDT 2017,Public Assist,No Report,"Saavedra, Tim",1256 Hwy 123
170000018261,Tue Mar 14 04:06:09 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",1610 N IH 35
170000018267,Tue Mar 14 06:19:25 CDT 2017,Disturbance - Verbal,No Report,"Contreras, Ysidro",1321 N IH 35
170000018268,Tue Mar 14 06:26:31 CDT 2017,Trespassing/Unwanted,No Report,"Marroquin, Christopher",1701 N IH 35
170000018269,Tue Mar 14 06:51:02 CDT 2017,Suspicious Vehicle,Arrest,"Pierce, Basil",303 Oakdale Dr
170000018271,Tue Mar 14 07:51:37 CDT 2017,Burglary - Vehicle,No Report,"Marroquin, Christopher",331 Riverside Dr
170000018275,Tue Mar 14 08:28:34 CDT 2017,Burglary - Vehicle,Refer To COPR,"Raven, Kassondra",733 Clearview Cir
170000018276,Tue Mar 14 08:40:08 CDT 2017,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",1635 Aquarena Springs Dr
170000018277,Tue Mar 14 09:57:55 CDT 2017,Suspicious Person,Cancelled,"Marroquin, Christopher",111 E San Antonio St
170000018279,Tue Mar 14 10:05:40 CDT 2017,Investigation,No Report,"Aubry, Patrick",1312 Monica St
170000018280,Tue Mar 14 10:16:43 CDT 2017,Trespassing/Unwanted,Arrest,"Marroquin, Christopher",765 River Rd
170000018281,Tue Mar 14 10:19:22 CDT 2017,Investigation,No Report,"Aubry, Patrick",1360 Thorpe Ln
170000018283,Tue Mar 14 10:21:56 CDT 2017,Suspicious Vehicle,No Report,"Slaughter, Dustin",1415 Craddock Ave
170000018285,Tue Mar 14 10:51:43 CDT 2017,Accident - Minor,Report,"Raven, Kassondra",209 N IH 35
170000018289,Tue Mar 14 11:07:27 CDT 2017,Disturbance - Verbal,No Report,"Slaughter, Dustin",1400 Clarewood Dr
170000018290,Tue Mar 14 11:25:25 CDT 2017,Accident - Major/Injury,Report,"Raven, Kassondra",1015 Hwy 80
170000018292,Tue Mar 14 11:31:02 CDT 2017,Accident - Minor,Report,"Slaughter, Dustin",North St/W Hopkins St
170000018294,Tue Mar 14 11:48:30 CDT 2017,Sexual Assault,No Report,"Raven, Kassondra",2300 S IH 35
170000018295,Tue Mar 14 11:49:23 CDT 2017,Harassment,No Report,"Copeland, Kenneth",1348 Thorpe Ln
170000018296,Tue Mar 14 11:51:40 CDT 2017,Investigation,No Report,"Raven, Kassondra",3939 S IH 35
170000018298,Tue Mar 14 11:59:43 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",2300 S IH 35
170000018299,Tue Mar 14 12:01:19 CDT 2017,Burglary - Vehicle,Refer To COPR,"Arredondo, Danny",1028 Haynes St
170000018301,Tue Mar 14 12:08:07 CDT 2017,Theft,Arrest,"Marroquin, Christopher",933 Hwy 80
170000018302,Tue Mar 14 12:11:45 CDT 2017,Civil Matter,No Report,"Copeland, Kenneth",1601 N IH 35
170000018304,Tue Mar 14 12:19:00 CDT 2017,Burglary - Vehicle,Refer To COPR,"Arredondo, Danny",1805 Aquarena Springs Dr
170000018306,Tue Mar 14 12:33:57 CDT 2017,Recovered Stolen Vehicle,Report,"Fore, Robert",1000blk Field St
170000018307,Tue Mar 14 12:37:22 CDT 2017,Theft,Report,"Raven, Kassondra",2300 S IH 35
170000018308,Tue Mar 14 12:37:56 CDT 2017,Investigation,Citation Issued,"Mendoza, Celedonio",1108 Cheatham St
170000018311,Tue Mar 14 12:46:08 CDT 2017,Disturbance - Noise,Unfounded,"Slaughter, Dustin",1707 Aquarena Springs Dr
170000018312,Tue Mar 14 12:50:31 CDT 2017,Welfare Concern,No Report,"Raven, Kassondra",Barnes Dr/Direct Dr
170000018315,Tue Mar 14 13:03:46 CDT 2017,Suicidal Person,Report,"Raven, Kassondra",1400 Clarewood Dr
170000018316,Tue Mar 14 13:23:49 CDT 2017,Civil Matter,No Report,,2300 S IH 35
170000018320,Tue Mar 14 13:45:21 CDT 2017,Accident - Minor,Blue Form Issue,"Barbour, Barrett",204b Sb35 IH
170000018321,Tue Mar 14 13:55:23 CDT 2017,Accident - Minor,Report,"Marroquin, Christopher",750 River Rd
170000018322,Tue Mar 14 13:55:32 CDT 2017,Assault,No Report,"Marroquin, Christopher",650 River Rd
170000018323,Tue Mar 14 13:55:57 CDT 2017,Accident - Minor,Blue Form Issue,"Raven, Kassondra",205 SB
170000018326,Tue Mar 14 14:21:13 CDT 2017,Investigation,No Report,"Raven, Kassondra",309 Magnolia Dr
170000018327,Tue Mar 14 14:24:15 CDT 2017,Accident - Minor,Blue Form Issue,"Arredondo, Danny",920 Hwy 80
170000018329,Tue Mar 14 14:35:03 CDT 2017,Accident - Minor,Cancelled,"Arredondo, Danny",920 Hwy 80
170000018332,Tue Mar 14 14:40:48 CDT 2017,Accident - Minor,Report,"Calhoun, Justin",199 SB
170000018333,Tue Mar 14 14:41:55 CDT 2017,Assault,Detention Juv,"Arredondo, Danny",2250 Clovis Barker Rd
170000018334,Tue Mar 14 14:43:15 CDT 2017,Disturbance - Verbal,No Report,"Marroquin, Christopher",805 Bracewood Cir
170000018338,Tue Mar 14 15:03:37 CDT 2017,Suspicious Vehicle,Verbal Warning,"Marroquin, Christopher",W Access Rd/Hwy 80
170000018339,Tue Mar 14 15:04:21 CDT 2017,Marijuana,No Report,"Raven, Kassondra",1900 Medical Pkwy
170000018340,Tue Mar 14 15:05:01 CDT 2017,Flagged Down,No Report,"Saavedra, Jesse",807 Bracewood Cir
170000018343,Tue Mar 14 15:13:40 CDT 2017,Accident - Minor,Blue Form Issue,"Arredondo, Danny",650 E Hopkins St
170000018344,Tue Mar 14 15:15:50 CDT 2017,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",1105 Hwy 123
170000018346,Tue Mar 14 15:43:31 CDT 2017,Close Patrol,No Report,,817 Chestnut St
170000018347,Tue Mar 14 15:44:17 CDT 2017,Accident - Minor,Report,"Marroquin, Christopher",300blk Jackman St
170000018349,Tue Mar 14 15:46:39 CDT 2017,Information,No Report,,2300 S IH 35
170000018350,Tue Mar 14 15:47:15 CDT 2017,Trespassing/Unwanted,No Contact,"Marroquin, Christopher",Patton St/Gravel St
170000018351,Tue Mar 14 15:47:31 CDT 2017,Accident - Major/Injury,No Report,"Elrod, Candace",Hunter Rd/Mccarty Ln
170000018352,Tue Mar 14 15:56:34 CDT 2017,Burglary - Vehicle,Refer To COPR,"Cope, John",1637 Post Rd
170000018356,Tue Mar 14 16:20:19 CDT 2017,Property - Lost/Found/Imp,No Report,"Arredondo, Danny",300 Cheatham St
170000018359,Tue Mar 14 16:34:03 CDT 2017,Mental Health Invest,Report,"Duckworth, Daniel",1106 N IH 35
170000018362,Tue Mar 14 16:37:49 CDT 2017,Disturbance - Phys/Fight,No Report,"Marroquin, Christopher",112 Trestle Tree
170000018365,Tue Mar 14 16:39:40 CDT 2017,Accident - Minor,Cancelled,,E Access Rd/E McCarty Ln
170000018367,Tue Mar 14 16:45:32 CDT 2017,Sexual Assault,Report,"Fischer, Vincent",2200 BLK Clovis Barker Rd
170000018369,Tue Mar 14 16:50:51 CDT 2017,Investigation,No Report,"Royston, Daniel",630 E Hopkins St
170000018370,Tue Mar 14 16:51:51 CDT 2017,Robbery,No Report,"Moreno, Jonathan",100 N IH 35
170000018371,Tue Mar 14 16:54:05 CDT 2017,Mental Health Invest,No Report,"Bender, Joyce",1301 Wonder World Dr
170000018376,Tue Mar 14 17:37:50 CDT 2017,Public Assist,No Report,"Hartman, Ryan",2050 S IH 35
170000018377,Tue Mar 14 17:40:38 CDT 2017,Supplement,No Contact,"Myers, Sam",2300 S IH 35
170000018379,Tue Mar 14 17:46:40 CDT 2017,Theft,No Report,"Fischer, Vincent",Linden Ln/Hoya Ln
170000018381,Tue Mar 14 17:59:26 CDT 2017,Investigation,No Report,"Cope, John",209 N IH 35
170000018382,Tue Mar 14 18:04:45 CDT 2017,Suspicious Person,Verbal Warning,"Hartman, Ryan",101 University Dr
170000018385,Tue Mar 14 18:07:52 CDT 2017,Mental Health Invest,No Report,"Salinas, Hollie",1607 Mockingbird Dr
170000018387,Tue Mar 14 18:23:54 CDT 2017,Investigation,No Report,"Cope, John",706 E Hopkins St
170000018393,Tue Mar 14 18:53:11 CDT 2017,Theft,No Report,"Stephens, Paul",3939 S IH 35
170000018394,Tue Mar 14 18:55:48 CDT 2017,Investigation,Citation Issued,"Mendoza, Celedonio",604 N IH 35
170000018395,Tue Mar 14 18:56:26 CDT 2017,Theft,Refer To COPR,"Cope, John",641 E Hopkins St
170000018397,Tue Mar 14 19:16:00 CDT 2017,Mental Health Invest,Report,"Moreno, Jonathan",303 Linda Dr
170000018399,Tue Mar 14 19:18:54 CDT 2017,Attempt to Locate,No Report,,198 NB
170000018403,Tue Mar 14 19:33:57 CDT 2017,Disturbance - Phys/Fight,No Report,"Cope, John",1300 S IH 35
170000018407,Tue Mar 14 19:59:33 CDT 2017,Criminal Mischief,Refer To COPR,"McGee, Miranda",1318 Sunflower Ln
170000018410,Tue Mar 14 20:04:53 CDT 2017,Close Patrol,No Report,"McGee, Miranda",1209 Crystal River Pkwy
170000018411,Tue Mar 14 20:11:45 CDT 2017,Attempt to Locate,No Report,,205 SB
170000018413,Tue Mar 14 20:22:38 CDT 2017,Information,No Report,"Contreras, Ysidro",487 Bridlewood Dr
170000018416,Tue Mar 14 20:56:20 CDT 2017,Threat,No Report,"Cope, John",1811 Medical Pkwy
170000018419,Tue Mar 14 21:03:29 CDT 2017,Civil Matter,No Report,"Duckworth, Daniel",900 Bugg Ln
170000018420,Tue Mar 14 21:03:33 CDT 2017,Mental Health Invest,No Report,"Moreno, Jonathan",1301 Wonder World Dr
170000018421,Tue Mar 14 21:04:08 CDT 2017,Public Assist,Ignore,,1301 Wonder World Dr
170000018430,Tue Mar 14 21:45:44 CDT 2017,Close Patrol,No Report,"Pierce, Basil",1400blk Schulle Dr
170000018432,Tue Mar 14 21:48:01 CDT 2017,Assist Outside Agency,No Report,"Tureaud, Benjamin",1520 S IH 35
170000018442,Tue Mar 14 22:14:23 CDT 2017,Investigation,No Contact,"Contreras, Ysidro",805 Bracewood Cir
170000018450,Tue Mar 14 22:54:26 CDT 2017,Welfare Concern,No Report,"Tureaud, Benjamin",4002 S IH 35
170000018453,Tue Mar 14 23:12:27 CDT 2017,Suspicious Person,Citation Issued,"Moreno, Jonathan",1701 N IH 35
170000018454,Tue Mar 14 23:12:57 CDT 2017,Disturbance - Noise,Not Verified,"Moreno, Jonathan",1701 N IH 35
170000018458,Tue Mar 14 23:34:40 CDT 2017,Civil Matter,No Report,,414 S C M Allen Pkwy
170000018459,Tue Mar 14 23:42:27 CDT 2017,Mental Health Invest,No Report,"Moreno, Jonathan",1301 Wonder World Dr
170000018460,Tue Mar 14 23:48:59 CDT 2017,Property - Lost/Found/Imp,No Report,"Tureaud, Benjamin",1004 N IH 35
170000018461,Tue Mar 14 23:53:06 CDT 2017,Suspicious Circumstances,No Report,"Tureaud, Benjamin",1005 N IH 35
170000018464,Tue Mar 14 23:58:56 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",503 Uhland Rd
170000018467,Wed Mar 15 00:30:54 CDT 2017,Pedestrian Stop,Citation Issued,"Hartman, Ryan",E Hopkins St/N LBJ Dr
170000018468,Wed Mar 15 00:42:17 CDT 2017,Investigation,No Report,"Tureaud, Benjamin",204 NB
170000018469,Wed Mar 15 00:43:18 CDT 2017,Suspicious Vehicle,No Report,"Pierce, Basil",4015 S IH 35
170000018471,Wed Mar 15 00:53:37 CDT 2017,Suspicious Vehicle,No Report,"Hartman, Ryan",100blk N LBJ Dr
170000018477,Wed Mar 15 01:27:26 CDT 2017,Foot Patrol,No Report,"Seals, Bradley",W San Antonio St/Guadalupe St
170000018479,Wed Mar 15 01:32:16 CDT 2017,Public Assist,No Report,"Duckworth, Daniel",126 S Guadalupe St
170000018481,Wed Mar 15 01:38:37 CDT 2017,Disturbance - Phys/Fight,Report,"Contreras, Ysidro",1647 Post Rd
170000018482,Wed Mar 15 01:42:15 CDT 2017,Suspicious Circumstances,No Report,"Tureaud, Benjamin",117 Seguin St
170000018483,Wed Mar 15 01:50:03 CDT 2017,Public Intoxication,Verbal Warning,"Hartman, Ryan",100 N Guadalupe St
170000018484,Wed Mar 15 01:57:01 CDT 2017,Investigation,No Report,"McGee, Miranda",200 W Hopkins St
170000018489,Wed Mar 15 02:34:37 CDT 2017,Accident - Unknown,Report,"Moreno, Jonathan",Wonder World Dr/Hwy 123
170000018490,Wed Mar 15 02:38:15 CDT 2017,Burglary - Habitation,Report,"Moreno, Jonathan",Bert Brown Rd/Post Rd
170000018491,Wed Mar 15 02:51:36 CDT 2017,Public Assist,No Report,,401 N LBJ Dr
170000018492,Wed Mar 15 02:51:54 CDT 2017,Suspicious Vehicle,No Report,"Pierce, Basil",3209 N IH 35
170000018496,Wed Mar 15 03:17:22 CDT 2017,Public Assist,No Report,,1401 Wonder World Dr
170000018497,Wed Mar 15 03:20:31 CDT 2017,Burglary - Habitation,No Report,"McGee, Miranda",1610 N IH 35
170000018498,Wed Mar 15 03:42:14 CDT 2017,Discharged Firearm,No Report,"Tureaud, Benjamin",1415 Craddock Ave
170000018499,Wed Mar 15 03:47:19 CDT 2017,Assist Outside Agency,No Report,"Tureaud, Benjamin",210 SB
170000018501,Wed Mar 15 03:59:52 CDT 2017,Assist Outside Agency,Ref oth Agncy,,1307 Uhland Rd
170000018504,Wed Mar 15 05:59:13 CDT 2017,Suspicious Circumstances,No Report,"Contreras, Ysidro",1121 N IH 35
170000018505,Wed Mar 15 06:18:44 CDT 2017,Assist Fire Department,No Report,"Reeder, John",201 SB
170000018507,Wed Mar 15 06:24:36 CDT 2017,Information,No Report,"Tureaud, Benjamin",2300 S IH 35
170000018512,Wed Mar 15 08:03:45 CDT 2017,Fraud,Report,,2300 S IH 35
170000018517,Wed Mar 15 09:10:49 CDT 2017,Vehicle Theft,Report,"Beach, Brian",1701 River Rd
170000018520,Wed Mar 15 09:47:30 CDT 2017,Information,No Report,,221 Wonder World Dr
170000018522,Wed Mar 15 10:03:00 CDT 2017,Burglary - Building,Report,"Reeder, John",1011 Wonder World Dr
170000018523,Wed Mar 15 10:11:22 CDT 2017,Supplement,No Report,"Verver, Elias",2300 S IH 35
170000018524,Wed Mar 15 10:12:35 CDT 2017,Accident - Minor,Blue Form Issue,"Reeder, John",W De Zavala Dr/Hwy 123
170000018525,Wed Mar 15 10:14:05 CDT 2017,Information,No Report,,231 N Guadalupe St
170000018526,Wed Mar 15 10:19:34 CDT 2017,Identity Theft,No Report,"Verver, Elias",2300 S IH 35
170000018529,Wed Mar 15 10:36:05 CDT 2017,Narcotics/Information,No Report,"Engler, Tracy",812 Springdale Rd
170000018530,Wed Mar 15 10:42:32 CDT 2017,Assist Outside Agency,No Report,"Raven, Scott",124 Bandera St
170000018531,Wed Mar 15 10:54:09 CDT 2017,Public Assist,No Report,"Verver, Elias",2300 S IH 35
170000018532,Wed Mar 15 11:01:15 CDT 2017,Suspicious Person,No Report,"Verver, Elias",1050 McKinley Place Dr
170000018533,Wed Mar 15 11:06:53 CDT 2017,Wanted Person,No Report,"Mallow, Mike",1111 Avalon Ave
170000018534,Wed Mar 15 11:11:54 CDT 2017,Disturbance - Verbal,No Report,"Copeland, Kenneth",801 River Rd
170000018536,Wed Mar 15 11:35:27 CDT 2017,Attempt to Locate,No Report,,Rr 12/Hugo Rd
170000018537,Wed Mar 15 11:36:22 CDT 2017,Attempt to Locate,No Report,,201 SB
170000018540,Wed Mar 15 11:53:59 CDT 2017,Welfare Concern,No Report,"Verver, Elias",105 Bintu Dr
170000018541,Wed Mar 15 11:56:40 CDT 2017,Attempt to Locate,No Report,,202 SB
170000018542,Wed Mar 15 11:59:51 CDT 2017,Supplement,No Report,"Verver, Elias",2300 S IH 35
170000018543,Wed Mar 15 12:00:09 CDT 2017,Death Investigation,No Report,,1351 Sadler Dr
170000018544,Wed Mar 15 12:37:48 CDT 2017,Disturbance - Verbal,No Report,"Verver, Elias",1800 Post Rd
170000018545,Wed Mar 15 12:42:14 CDT 2017,Attempt to Locate,No Report,"Templeton, Brady",4015 S IH 35
170000018546,Wed Mar 15 12:54:09 CDT 2017,Unauth Use Vehicle,Ref oth Agncy,,2300 S IH 35
170000018548,Wed Mar 15 13:05:02 CDT 2017,Public Assist,No Report,"Verver, Elias",1637 Post Rd F106
170000018549,Wed Mar 15 13:23:34 CDT 2017,Wanted Person,Arrest,"Beach, Brian",260 Trestle Tree
170000018552,Wed Mar 15 13:54:20 CDT 2017,Fraud,No Report,"Scott, Charles",1655 Mill St
170000018556,Wed Mar 15 14:09:24 CDT 2017,Attempt to Locate,No Report,,208 NB
170000018561,Wed Mar 15 15:03:58 CDT 2017,Fraud,No Contact,"Reeder, John",1506 S IH 35
170000018562,Wed Mar 15 15:05:19 CDT 2017,Accident - Major/Injury,Blue Form Issue,"Reeder, John",199 SB
170000018564,Wed Mar 15 15:20:54 CDT 2017,Narcotics/Information,No Report,,512 Craddock Ave
170000018565,Wed Mar 15 15:21:57 CDT 2017,Supplement,No Report,"Beach, Brian",712 S Stagecoach Trl
170000018566,Wed Mar 15 15:22:09 CDT 2017,Investigation,No Report,"Scott, Charles",2300 S IH 35
170000018568,Wed Mar 15 15:30:23 CDT 2017,Public Assist,No Report,"Reeder, John",211 W Grove St
170000018570,Wed Mar 15 15:39:19 CDT 2017,Field Euthanasia,No Report,"Reeder, John",2300blk Hunter Rd
170000018571,Wed Mar 15 15:40:29 CDT 2017,Theft,No Report,"Beach, Brian",1015 Hwy 80
170000018572,Wed Mar 15 15:55:40 CDT 2017,Attempt to Locate,No Report,,210 SB
170000018574,Wed Mar 15 15:58:20 CDT 2017,Accident - Unknown,Report,"Verver, Elias",204 Sb
170000018576,Wed Mar 15 16:10:01 CDT 2017,Accident - Minor,Blue Form Issue,,1980 Aquarena Springs Dr
170000018580,Wed Mar 15 16:22:12 CDT 2017,Information,No Report,,2300 S IH 35
170000018581,Wed Mar 15 16:24:17 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",1015 Hwy 80
170000018582,Wed Mar 15 16:27:01 CDT 2017,Mental Health Invest,Report,"Sarver, Stephen",1010 Dartmouth Ave
170000018585,Wed Mar 15 16:48:51 CDT 2017,Mental Health Invest,Report,"Duckworth, Daniel",700blk River Rd
170000018586,Wed Mar 15 16:51:59 CDT 2017,Supplement,No Report,"Beach, Brian",1701 River Rd
170000018588,Wed Mar 15 17:24:31 CDT 2017,Disturbance - Verbal,No Report,"Wooten, Christopher",1617 Post Rd
170000018590,Wed Mar 15 17:29:21 CDT 2017,Community Contact,No Report,"Hartman, Ryan",317 N LBJ Dr
170000018591,Wed Mar 15 17:34:02 CDT 2017,Suspicious Person,No Report,"Wooten, Christopher",518 S Guadalupe St
170000018594,Wed Mar 15 17:43:54 CDT 2017,Accident - Major/Injury,Blue Form Issue,"Duckworth, Daniel",1354 Thorpe Ln
