Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000015860,Sat Mar 17 15:43:16 CDT 2018,Theft,Report,"Sparenberg, Andrew",1200 Thorpe Ln
180000015861,Sat Mar 17 15:44:25 CDT 2018,Welfare Concern,No Report,"Lott, Jennifer",555 Cheatham St
180000015862,Sat Mar 17 15:44:28 CDT 2018,Disturbance - Verbal,No Report,"Harrison, Todd",518 S Guadalupe St
180000015863,Sat Mar 17 15:46:45 CDT 2018,Accident - Hit and Run,No Report,,4331 S IH 35
180000015865,Sat Mar 17 15:51:59 CDT 2018,Viol City Ordinance,No Report,"Verver, Elias",E Access Rd/Hwy 80
180000015866,Sat Mar 17 15:52:15 CDT 2018,Theft,Refer To COPR,"McGee, Miranda",903 N IH 35
180000015870,Sat Mar 17 16:04:43 CDT 2018,Viol City Ordinance,No Report,"Verver, Elias",River Rd/Hwy 80
180000015871,Sat Mar 17 16:11:27 CDT 2018,Public Assist,No Report,"Derrickson, Jehu",1908 Nevada St
180000015873,Sat Mar 17 16:46:19 CDT 2018,Accident - Minor,No Report,"Casillas, Michael",EXIT 202 NB
180000015874,Sat Mar 17 16:51:03 CDT 2018,Suspicious Package,No Report,"Marroquin, Christopher",2990 S IH 35
180000015878,Sat Mar 17 17:07:31 CDT 2018,Animal Call,Verbal Warning,"McGee, Miranda",935 Hwy 80
180000015880,Sat Mar 17 17:19:38 CDT 2018,Accident - Hit and Run,No Report,"Marroquin, Christopher",4331 S IH 35
180000015882,Sat Mar 17 17:27:35 CDT 2018,Assault,Report,"Marroquin, Christopher",2913 Hunter Rd
180000015883,Sat Mar 17 17:31:25 CDT 2018,Sexual Assault,Report,"Casillas, Michael",1100 Blk San Marcos Pkwy
180000015884,Sat Mar 17 17:36:02 CDT 2018,Accident - Major/Injury,Report,"Crook, Daniel",1401 E McCarty Ln
180000015887,Sat Mar 17 17:42:37 CDT 2018,Accident - Minor,Blue Form Issue,"McGee, Miranda",1004 N IH 35
180000015890,Sat Mar 17 17:58:12 CDT 2018,Information,No Report,,Posey Rd/W Access Rd
180000015891,Sat Mar 17 18:27:03 CDT 2018,Suspicious Package,No Report,"Marroquin, Christopher",2300 S IH 35
180000015892,Sat Mar 17 18:27:42 CDT 2018,Attempt to Locate,No Report,,205 NB
180000015895,Sat Mar 17 18:41:10 CDT 2018,Disturbance - Noise,Unfounded,"Williams, Jack",E Holland St/Meadow Pkwy
180000015896,Sat Mar 17 18:47:37 CDT 2018,Attempt to Locate,Arrest,"Williams, Jack",W Sessom Dr/N LBJ Dr
180000015898,Sat Mar 17 19:12:33 CDT 2018,Assault,Citation Issued,"Marroquin, Christopher",501 Lockwood Dr
180000015899,Sat Mar 17 19:14:11 CDT 2018,Information,No Report,,2300 S IH 35
180000015901,Sat Mar 17 19:46:31 CDT 2018,Attempt to Locate,Ignore,,2195 S Old Bastrop Hwy
180000015902,Sat Mar 17 19:56:16 CDT 2018,Suspicious Person,Warning,"Williams, Jack",1501 Post Rd
180000015903,Sat Mar 17 20:01:31 CDT 2018,Attempt to Locate,No Report,"Osborne, Joseph",Old Ranch Road 12/Craddock Ave
180000015907,Sat Mar 17 20:36:10 CDT 2018,Attempt to Locate,No Report,,208 SB
180000015911,Sat Mar 17 20:45:05 CDT 2018,Assist Outside Agency,Cancelled,"Alvarado, Manuel",641 E Hopkins St
180000015916,Sat Mar 17 21:12:15 CDT 2018,Animal Call,No Report,"Murphy, Logan",1415 Craddock Ave
180000015923,Sat Mar 17 22:11:04 CDT 2018,Assault - Aggravated,Report,"Murphy, Logan",1425 Meadow Pkwy
180000015925,Sat Mar 17 22:20:54 CDT 2018,Disturbance - Noise,No Report,"McGee, Miranda",650 E Hopkins St
180000015927,Sat Mar 17 22:34:12 CDT 2018,Disturbance - Noise,Unfounded,"Williams, Jack",N Bishop St/W Hopkins St
180000015928,Sat Mar 17 22:35:40 CDT 2018,Disturbance - Verbal,No Report,,1325 Meadow Pkwy
180000015929,Sat Mar 17 22:36:06 CDT 2018,Accident - Minor,Report,"Williams, Jack",1550 N IH 35
180000015930,Sat Mar 17 22:37:09 CDT 2018,Alcohol Violation,No Report,"Seals, Bradley",139 E Hopkins St
180000015932,Sat Mar 17 22:57:42 CDT 2018,Disturbance - Phys/Fight,Report,"Alvarado, Manuel",105 Oak Ridge Dr
180000015934,Sat Mar 17 23:00:32 CDT 2018,Suspicious Vehicle,No Report,"Williams, Jack",1980 Aquarena Springs Dr
180000015936,Sat Mar 17 23:20:06 CDT 2018,Alcohol Violation,Citation Issued,"Seals, Bradley",217 E Hopkins St
180000015937,Sat Mar 17 23:21:49 CDT 2018,Alcohol Violation,Ignore,"Seals, Bradley",The Hive
180000015939,Sat Mar 17 23:31:37 CDT 2018,Disturbance - Verbal,No Report,"McGee, Miranda",300blk Comal St
180000015940,Sat Mar 17 23:36:07 CDT 2018,Disturbance - Verbal,No Report,,202 E San Antonio St
180000015942,Sat Mar 17 23:40:00 CDT 2018,Disturbance - Verbal,No Report,"Williams, Jack",200 Robbie Ln
180000015943,Sat Mar 17 23:40:32 CDT 2018,Disturbance - Verbal,Ignore,,200 Robbie Ln
180000015946,Sat Mar 17 23:55:37 CDT 2018,Assist Outside Agency,No Report,"Gonzales, Gavin",934 N IH 35
180000015947,Sun Mar 18 00:06:55 CDT 2018,Attempt to Locate,No Report,,206 NB
180000015949,Sun Mar 18 00:18:21 CDT 2018,Information,No Report,,2300 S IH 35
180000015950,Sun Mar 18 00:18:22 CDT 2018,Unsecured/Open Building,No Report,"Alvarado, Manuel",451 Barnes Dr
180000015953,Sun Mar 18 00:30:07 CDT 2018,Driving While Intoxicated,Arrest,"Murphy, Logan",Hwy 80/Old Bastrop Hwy
180000015954,Sun Mar 18 00:36:36 CDT 2018,Close Patrol,No Report,"Wisener, Andrew",900 Barnes Dr
180000015955,Sun Mar 18 00:36:44 CDT 2018,Disturbance - Verbal,No Report,"Marroquin, Christopher",1101 Leah Ave
180000015957,Sun Mar 18 00:41:40 CDT 2018,Disturbance - Verbal,No Report,"Pierce, Basil",1001 E McCarty Ln
180000015958,Sun Mar 18 00:42:41 CDT 2018,Harassment,Refer To COPR,,400 Linda Dr
180000015959,Sun Mar 18 00:45:13 CDT 2018,Investigation,No Report,"Aubry, Patrick",2300 S IH 35
180000015961,Sun Mar 18 00:47:00 CDT 2018,,Ignore,,
180000015962,Sun Mar 18 00:51:49 CDT 2018,Disturbance - Verbal,No Report,"Williams, Jack",1754 River Rd
180000015963,Sun Mar 18 00:52:51 CDT 2018,Suspicious Vehicle,No Report,"Duckworth, Daniel",2106 Hunter Rd
180000015964,Sun Mar 18 01:01:24 CDT 2018,Disturbance - Noise,No Report,,650 E Hopkins St
180000015965,Sun Mar 18 01:06:44 CDT 2018,Public Intoxication,No Report,"Seals, Bradley",100 W Hopkins St
180000015966,Sun Mar 18 01:07:18 CDT 2018,Foot Patrol,No Report,"McGee, Miranda",100 N Guadalupe St
180000015967,Sun Mar 18 01:14:45 CDT 2018,Public Assist,No Report,"McGee, Miranda",W San Antonio St/Guadalupe St
180000015968,Sun Mar 18 01:16:28 CDT 2018,Harassment,No Report,"McGee, Miranda",903 N IH 35
180000015969,Sun Mar 18 01:18:06 CDT 2018,Disturbance - Phys/Fight,No Report,"Seals, Bradley",138 N LBJ Dr
180000015970,Sun Mar 18 01:18:34 CDT 2018,Supplement,No Report,"Marroquin, Christopher",The Ceders
180000015972,Sun Mar 18 01:23:10 CDT 2018,Disturbance - Noise,No Report,"Williams, Jack",1321 N IH 35
180000015973,Sun Mar 18 01:23:40 CDT 2018,Foot Patrol,No Report,"Pierce, Basil",W San Antonio St/Guadalupe St
180000015974,Sun Mar 18 01:24:21 CDT 2018,Welfare Concern,Ref oth Agncy,,2211 Old Ranch Road 12
180000015975,Sun Mar 18 01:26:12 CDT 2018,Disturbance - Verbal,No Report,"Murphy, Logan",1400blk Girard Ave
180000015977,Sun Mar 18 01:46:44 CDT 2018,Foot Patrol,No Report,"Jackson, Phillip",202 E San Antonio St
180000015979,Sun Mar 18 01:47:40 CDT 2018,Disturbance - Verbal,No Report,"Seals, Bradley",126 S Guadalupe St
180000015980,Sun Mar 18 01:51:44 CDT 2018,Disturbance - Noise,Unfounded,"Pierce, Basil",1701 Mill St
180000015982,Sun Mar 18 02:01:55 CDT 2018,Investigation,No Report,"Murphy, Logan",W San Antonio St/Scott St
180000015983,Sun Mar 18 02:03:58 CDT 2018,Civil Matter,Cancelled,"Pierce, Basil",117 West Ave
180000015984,Sun Mar 18 02:10:25 CDT 2018,Criminal Mischief,Refer To COPR,,141 W Hopkins St
180000015985,Sun Mar 18 02:12:52 CDT 2018,Disturbance - Noise,No Report,,1805 Aquarena Springs Dr
180000015986,Sun Mar 18 02:14:34 CDT 2018,Theft,No Report,"Alvarado, Manuel",339 N Guadalupe St
180000015987,Sun Mar 18 02:24:19 CDT 2018,Foot Patrol,No Report,"Wisener, Andrew",W San Antonio St/Johnson Ave
180000015989,Sun Mar 18 02:28:36 CDT 2018,Disturbance - Noise,No Report,"Marroquin, Christopher",Candlelight Ln/Broadway St
180000015990,Sun Mar 18 02:40:06 CDT 2018,Disturbance - Phys/Fight,No Report,,1415 Craddock Ave
180000015994,Sun Mar 18 02:47:39 CDT 2018,Disturbance - Phys/Fight,No Report,"Alvarado, Manuel",120 E San Antonio St
180000015995,Sun Mar 18 02:51:28 CDT 2018,Information,No Report,,400 Linda Dr
180000015996,Sun Mar 18 02:58:49 CDT 2018,Burglary - Vehicle,Arrest,"Murphy, Logan",E San Antonio St/Edward Gary St
180000015998,Sun Mar 18 03:07:02 CDT 2018,Discharged Firearm,Unfounded,"Williams, Jack",1647 Post Rd
180000016001,Sun Mar 18 03:20:23 CDT 2018,Disturbance - Verbal,No Report,"Alvarado, Manuel",1113 N IH 35
180000016002,Sun Mar 18 03:20:27 CDT 2018,Attempt to Locate,No Report,,
180000016003,Sun Mar 18 03:30:57 CDT 2018,Public Intoxication,No Report,"Alvarado, Manuel",1354 Thorpe Ln
180000016004,Sun Mar 18 03:50:09 CDT 2018,Disturbance - Noise,Unfounded,"McGee, Miranda",239 Rush Haven
180000016008,Sun Mar 18 04:03:40 CDT 2018,,Ignore,,326 W Hopkins St
180000016010,Sun Mar 18 04:16:07 CDT 2018,Public Intoxication,No Contact,"Marroquin, Christopher",1635 Aquarena Springs Dr
180000016013,Sun Mar 18 04:56:18 CDT 2018,Attempt to Locate,No Contact,"Gonzales, Gavin",EXIT 204A SB
180000016014,Sun Mar 18 05:08:32 CDT 2018,Suspicious Circumstances,No Report,"Gonzales, Gavin",701 Cheatham St
180000016015,Sun Mar 18 06:02:42 CDT 2018,Marijuana,No Report,"Crook, Daniel",1301 Wonder World Dr
180000016017,Sun Mar 18 06:23:25 CDT 2018,Disturbance - Verbal,No Report,"Pierce, Basil",201 First St
180000016018,Sun Mar 18 06:29:40 CDT 2018,,Ignore,,
180000016020,Sun Mar 18 07:13:31 CDT 2018,Close Patrol,No Report,"Verver, Elias",3209 N IH 35
180000016021,Sun Mar 18 07:16:14 CDT 2018,Animal Call,Ref oth Agncy,,4015 S IH 35
180000016023,Sun Mar 18 08:22:24 CDT 2018,Disturbance - Noise,Verbal Warning,"Verver, Elias",4440 Old Stagecoach Rd
180000016025,Sun Mar 18 08:30:21 CDT 2018,Attempt to Locate,No Report,,W Access Rd/Hwy 80
180000016027,Sun Mar 18 08:47:07 CDT 2018,Accident - Hit and Run,No Report,"Crook, Daniel",Centerpoint Rd/E Access Rd
180000016028,Sun Mar 18 09:03:59 CDT 2018,Foot Patrol,No Report,"Verver, Elias",3209 N IH 35
180000016029,Sun Mar 18 09:22:08 CDT 2018,Supplement,No Report,"Ellingson, Brian",1307 Uhland Rd
180000016030,Sun Mar 18 09:28:12 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000016031,Sun Mar 18 09:30:13 CDT 2018,Public Assist,No Report,"Crook, Daniel",1109 San Marcos Pkwy
180000016032,Sun Mar 18 09:31:02 CDT 2018,,Ignore,,
180000016038,Sun Mar 18 10:20:23 CDT 2018,Information,No Report,,Dell Children
180000016039,Sun Mar 18 10:39:51 CDT 2018,Death Investigation,No Report,,1900 Medical Pkwy
180000016042,Sun Mar 18 10:46:07 CDT 2018,Missing Person,No Report,"Ellingson, Brian",250 S Stagecoach Trl #517
180000016044,Sun Mar 18 10:52:21 CDT 2018,Attempt to Locate,No Report,,212 Sb35 IH
180000016045,Sun Mar 18 11:21:23 CDT 2018,Suspicious Vehicle,Cancelled,"Verver, Elias",2913 Hunter Rd
180000016049,Sun Mar 18 11:39:41 CDT 2018,Disturbance - Verbal,No Report,"Crook, Daniel",1109 San Marcos Pkwy
180000016051,Sun Mar 18 11:49:30 CDT 2018,Missing Person,Cancelled,"Ellingson, Brian",2300 S IH 35
180000016052,Sun Mar 18 12:10:13 CDT 2018,Attempt to Locate,Ref oth Agncy,"Verver, Elias",210 SB
180000016053,Sun Mar 18 12:15:07 CDT 2018,Suspicious Person,No Report,"Verver, Elias",1610 N IH 35
180000016056,Sun Mar 18 12:50:43 CDT 2018,Suspicious Person,No Report,"Verver, Elias",803 S Guadalupe St
180000016057,Sun Mar 18 12:54:31 CDT 2018,Suspicious Circumstances,No Report,"Ellingson, Brian",2300 S IH 35
180000016058,Sun Mar 18 12:58:02 CDT 2018,Theft,Report,"Crook, Daniel",3939 S IH 35
180000016063,Sun Mar 18 13:24:09 CDT 2018,Attempt to Locate,No Report,,199 NB
180000016064,Sun Mar 18 13:32:42 CDT 2018,Trespassing/Unwanted,Cancelled,,1908 Nevada St
180000016065,Sun Mar 18 13:37:13 CDT 2018,Attempt to Locate,No Report,,202 NB
180000016066,Sun Mar 18 13:42:37 CDT 2018,Foot Patrol,No Report,"Sembera, Jeremy",100 Mccoy Dr
180000016068,Sun Mar 18 13:51:43 CDT 2018,Child Custody,No Report,"Harrison, Todd",1130 Gravel St
180000016071,Sun Mar 18 13:57:06 CDT 2018,Accident - Minor,No Report,"Verver, Elias",1400 Aquarena Springs Dr
180000016075,Sun Mar 18 14:46:04 CDT 2018,Disturbance - Verbal,No Report,"Verver, Elias",350 N Guadalupe St
180000016078,Sun Mar 18 15:06:00 CDT 2018,Suspicious Vehicle,No Report,"Sembera, Jeremy",1439 N IH 35
180000016079,Sun Mar 18 15:13:03 CDT 2018,Viol City Ordinance,Warning,"Sembera, Jeremy",1103 Hwy 80
180000016080,Sun Mar 18 15:15:18 CDT 2018,Suspicious Vehicle,No Report,"Harrison, Todd",400blk Sarah St
180000016085,Sun Mar 18 15:35:36 CDT 2018,Suspicious Person,No Report,"Verver, Elias",1104 Thorpe Ln
180000016086,Sun Mar 18 15:37:52 CDT 2018,Disturbance - Phys/Fight,Report,"Verver, Elias",1900 Aquarena Springs Dr
180000016089,Sun Mar 18 16:04:57 CDT 2018,Solicitors,Verbal Warning,"McGee, Miranda",Hwy 80/Hwy 21
180000016090,Sun Mar 18 16:08:16 CDT 2018,Animal Call,No Report,"Casillas, Michael",1350 Leah Ave
180000016091,Sun Mar 18 16:32:57 CDT 2018,Animal Call,No Report,"Casillas, Michael",1050 McKinley Place Dr
180000016092,Sun Mar 18 16:35:11 CDT 2018,Welfare Concern,No Report,"Williams, Jack",200 SB
180000016093,Sun Mar 18 16:38:43 CDT 2018,Attempt to Locate,No Report,,208 SB
180000016094,Sun Mar 18 16:41:10 CDT 2018,Harassment,No Report,"Marroquin, Christopher",942 Haynes St
180000016095,Sun Mar 18 16:47:43 CDT 2018,Disturbance - Phys/Fight,No Report,"Duckworth, Daniel",117 Seguin St
180000016096,Sun Mar 18 16:51:28 CDT 2018,Harassment,No Report,"Osborne, Joseph",1235 W MLK Dr
180000016099,Sun Mar 18 17:34:58 CDT 2018,Suspicious Circumstances,Multiple Arrest,"Williams, Jack",1328 Belvin St
180000016100,Sun Mar 18 17:44:01 CDT 2018,Disturbance - Noise,No Report,"Verver, Elias",1111 Avalon Ave
180000016101,Sun Mar 18 18:07:42 CDT 2018,Attempt to Locate,No Report,"Marroquin, Christopher",2300 S IH 35
180000016102,Sun Mar 18 18:22:38 CDT 2018,Accident - Minor,Blue Form Issue,"Myers, Sam",Aquarena Springs Dr/E Access Rd
180000016103,Sun Mar 18 18:25:21 CDT 2018,Attempt to Locate,No Report,,200 W Hopkins St
180000016106,Sun Mar 18 18:44:32 CDT 2018,Civil Standby,No Report,"Casillas, Michael",4001 S IH 35
180000016109,Sun Mar 18 18:59:46 CDT 2018,Disturbance - Noise,Verbal Warning,"Williams, Jack",1610 N IH 35
180000016113,Sun Mar 18 19:36:47 CDT 2018,Suspicious Circumstances,No Report,"Marroquin, Christopher",503 Uhland Rd
180000016114,Sun Mar 18 19:51:28 CDT 2018,Community Contact,No Report,"Marroquin, Christopher",503 Uhland Rd
180000016115,Sun Mar 18 20:18:26 CDT 2018,Public Assist,No Report,"Williams, Jack",2300 S IH 35
180000016118,Sun Mar 18 20:46:58 CDT 2018,Public Assist,No Report,"Myers, Sam",1400 N IH 35
180000016120,Sun Mar 18 20:59:13 CDT 2018,Accident - Unknown,Report,"Marroquin, Christopher",204 NB
180000016121,Sun Mar 18 21:12:50 CDT 2018,Assist Outside Agency,No Report,"Pierce, Basil",201 SB
180000016124,Sun Mar 18 21:23:18 CDT 2018,Attempt to Locate,No Report,,201 NB
180000016125,Sun Mar 18 21:32:39 CDT 2018,Attempt to Locate,Unfounded,"Ames, Garner",201 SB
180000016127,Sun Mar 18 21:52:51 CDT 2018,,Ref oth Agncy,,100 Llano Cir
180000016128,Sun Mar 18 22:01:50 CDT 2018,Investigation,No Report,"Pierce, Basil",1651 Post Rd
180000016130,Sun Mar 18 22:06:44 CDT 2018,Disturbance - Noise,Ignore,,
180000016132,Sun Mar 18 22:12:03 CDT 2018,Disturbance - Noise,Unfounded,"Duckworth, Daniel",1360 Thorpe Ln
180000016134,Sun Mar 18 22:13:28 CDT 2018,Suspicious Person,No Report,"Marroquin, Christopher",2211 S IH 35
180000016135,Sun Mar 18 22:15:14 CDT 2018,Welfare Concern,Ignore,,225 Riverbend Blvd
180000016140,Sun Mar 18 22:36:44 CDT 2018,Assist Outside Agency,No Report,"Williams, Jack",2300 S IH 35
180000016146,Sun Mar 18 23:11:42 CDT 2018,Suspicious Vehicle,No Report,"Pierce, Basil",1637 Post Rd
180000016147,Sun Mar 18 23:22:35 CDT 2018,Suspicious Vehicle,No Report,"Pierce, Basil",1613 Post Rd
180000016148,Sun Mar 18 23:24:10 CDT 2018,Disturbance - Noise,Unfounded,"Alvarado, Manuel",1360 Thorpe Ln
180000016149,Sun Mar 18 23:34:54 CDT 2018,Suspicious Vehicle,No Report,"Pierce, Basil",308 E Hopkins St
180000016151,Sun Mar 18 23:41:04 CDT 2018,Welfare Concern,No Contact,"Pierce, Basil",1951 Aquarena Springs Dr
180000016155,Mon Mar 19 00:18:31 CDT 2018,Disturbance - Phys/Fight,Arrest,"Gonzales, Gavin",1474 River Rd
180000016156,Mon Mar 19 00:19:08 CDT 2018,Disturbance - Noise,No Report,"Pierce, Basil",1701 Mill St
180000016157,Mon Mar 19 00:22:57 CDT 2018,Disturbance - Noise,Unfounded,"Pierce, Basil",1701 Mill St
180000016161,Mon Mar 19 00:54:14 CDT 2018,Suspicious Person,No Report,"Pierce, Basil",555 Cheatham St
180000016168,Mon Mar 19 01:35:10 CDT 2018,Disturbance - Verbal,No Report,"Murphy, Logan",1011 Wonder World Dr
180000016169,Mon Mar 19 01:54:36 CDT 2018,Counterfeiting,Report,"Murphy, Logan",713 Allen St
180000016170,Mon Mar 19 03:20:08 CDT 2018,Disturbance - Verbal,No Report,"Murphy, Logan",2007 Nevada St
180000016171,Mon Mar 19 04:09:53 CDT 2018,Suspicious Circumstances,No Report,"Murphy, Logan",250 S Stagecoach Trl
180000016172,Mon Mar 19 04:10:31 CDT 2018,Assist Outside Agency,No Report,"Alvarado, Manuel",210 NB
180000016174,Mon Mar 19 04:33:51 CDT 2018,Suspicious Circumstances,No Report,"Wisener, Andrew",300 S Stagecoach Trl
180000016175,Mon Mar 19 04:57:34 CDT 2018,Suspicious Vehicle,No Report,"Alvarado, Manuel",1700 Old Ranch Road 12
180000016176,Mon Mar 19 05:04:57 CDT 2018,Attempt to Locate,No Report,,208 NB
180000016177,Mon Mar 19 05:23:00 CDT 2018,Suspicious Vehicle,No Report,"Wisener, Andrew",2300 S IH 35
180000016178,Mon Mar 19 05:39:09 CDT 2018,Information,No Report,,2300 S IH 35
180000016180,Mon Mar 19 05:57:25 CDT 2018,Welfare Concern,No Contact,"Wisener, Andrew",Wonder World Dr/W Access Rd
180000016182,Mon Mar 19 06:50:43 CDT 2018,Supplement,No Report,"Alvarado, Manuel",2300 S IH 35
180000016183,Mon Mar 19 07:04:00 CDT 2018,Directed/Area Enforcement,No Report,"Smith, Marcus",1437 Post Rd
180000016184,Mon Mar 19 07:07:03 CDT 2018,Directed/Area Enforcement,No Report,"Ellingson, Brian",333 Stagecoach Trl
180000016188,Mon Mar 19 07:16:25 CDT 2018,Wanted Person,Arrest,"Smith, Marcus",112 West Ave
180000016189,Mon Mar 19 07:24:14 CDT 2018,Directed/Area Enforcement,No Report,"Beller, Paul",1805 Peter Garza St
180000016191,Mon Mar 19 07:35:01 CDT 2018,Directed/Area Enforcement,No Report,"Castillo, Daniel",600BLK W Hopkins St
180000016194,Mon Mar 19 07:39:30 CDT 2018,Directed/Area Enforcement,No Report,,4020 Monterrey Oak
180000016197,Mon Mar 19 07:39:47 CDT 2018,Directed/Area Enforcement,No Report,,1301 Hwy 123
180000016199,Mon Mar 19 07:43:25 CDT 2018,Directed/Area Enforcement,No Report,"Elrod, Candace",301 Foxtail Run
180000016200,Mon Mar 19 07:46:00 CDT 2018,Directed/Area Enforcement,No Report,"Mizanin, Rich",2601 Rattler Rd
180000016205,Mon Mar 19 08:01:21 CDT 2018,Assault - Aggravated,Report,"Varela, Michael",1001 Hwy 80
180000016208,Mon Mar 19 08:48:32 CDT 2018,Suspicious Package,No Report,,2001 Castle Creek Dr
180000016210,Mon Mar 19 08:50:07 CDT 2018,Burglary - Vehicle,Report,"Verver, Elias",100 Manor Park Rd
180000016213,Mon Mar 19 09:12:12 CDT 2018,Attempt to Locate,No Report,,198 NB
180000016219,Mon Mar 19 09:59:52 CDT 2018,Public Assist,No Report,"Reeder, John",2300 S IH 35
180000016221,Mon Mar 19 10:02:56 CDT 2018,Attempt to Locate,No Report,,210 SB
180000016222,Mon Mar 19 10:10:01 CDT 2018,Public Assist,No Report,"Ellingson, Brian",2300 S IH 35
180000016225,Mon Mar 19 10:21:02 CDT 2018,Suspicious Package,No Report,"Smith, Marcus",Burleson St/Prospect St
180000016227,Mon Mar 19 10:38:11 CDT 2018,Credit/Debit Abuse,Report,"Smith, Marcus",2300 S IH 35
180000016228,Mon Mar 19 10:39:10 CDT 2018,Supplement,No Report,"Bender, Joyce",301 Foxtail Run
180000016229,Mon Mar 19 10:43:23 CDT 2018,Death Investigation,No Report,"Follis, Brad",301 Foxtail Run
180000016232,Mon Mar 19 10:58:30 CDT 2018,Welfare Concern,No Report,"Verver, Elias",911 Sagewood Trl
180000016233,Mon Mar 19 11:17:51 CDT 2018,Burglary - Vehicle,No Report,"Smith, Marcus",512 Craddock Ave
180000016234,Mon Mar 19 11:19:49 CDT 2018,Welfare Concern,No Contact,"Smith, Marcus",300blk S LBJ Dr
180000016235,Mon Mar 19 11:25:15 CDT 2018,Threat,No Report,"Charleswell, Eric",1975 Aquarena Springs Dr
180000016236,Mon Mar 19 11:26:08 CDT 2018,Accident - Minor,Blue Form Issue,"Ellingson, Brian",E Access Rd/Centerpoint Rd
180000016243,Mon Mar 19 11:59:00 CDT 2018,Burglary - Vehicle,Refer To COPR,"Reeder, John",2300 S IH 35
180000016244,Mon Mar 19 12:09:52 CDT 2018,Suspicious Circumstances,No Report,"Verver, Elias",1908 Nevada St
180000016246,Mon Mar 19 12:12:34 CDT 2018,Accident - Minor,Blue Form Issue,"Smith, Marcus",2111 Hunter Rd
180000016247,Mon Mar 19 12:21:14 CDT 2018,Trespassing/Unwanted,Warning,"Verver, Elias",719 Centre St
180000016249,Mon Mar 19 12:35:36 CDT 2018,Welfare Concern,No Report,,417 N Comanche St
180000016252,Mon Mar 19 12:56:11 CDT 2018,Threat,No Report,"Beller, Paul",109 Smith Ln
180000016253,Mon Mar 19 13:05:11 CDT 2018,Marijuana,Arrest,"Smith, Marcus",525 Patton St
180000016254,Mon Mar 19 13:14:59 CDT 2018,Accident - Hit and Run,Arrest,"Charleswell, Eric",501 E Hopkins St
180000016255,Mon Mar 19 13:18:46 CDT 2018,,Cancelled,,
180000016257,Mon Mar 19 13:21:11 CDT 2018,Assist EMS,No Report,"Scott, Charles",2041 S IH 35
